STUDYID,DOMAIN,USUBJID,CLSEQ,CLREFID,CLTESTCD,CLTEST,CLCAT,CLORRES,CLSTRESC,CLLOC,VISITDY,CLDTC,CLDY,CLTPT,CLTPTNUM
20214751,CL,20214751-152,190,190,CS,Clinical Sign,CLINICAL SIGNS,NORMAL,NORMAL,,19,2018-10-27,19,Immediately after dosing,2
20214751,CL,20214751-152,191,191,CS,Clinical Sign,CLINICAL SIGNS,NORMAL,NORMAL,,20,2018-10-28,20,Before Dosing,1
20214751,CL,20214751-152,192,192,CS,Clinical Sign,CLINICAL SIGNS,NORMAL,NORMAL,,20,2018-10-28,20,Immediately after dosing,2
20214751,CL,20214751-152,193,193,CS,Clinical Sign,CLINICAL SIGNS,NORMAL,NORMAL,,21,2018-10-29,21,Before Dosing,1
20214751,CL,20214751-152,194,194,CS,Clinical Sign,CLINICAL SIGNS,NORMAL,NORMAL,,21,2018-10-29,21,Afternoon,4
20214751,CL,20214751-152,195,195,CS,Clinical Sign,CLINICAL SIGNS,NORMAL,NORMAL,,21,2018-10-29,21,End of the Day,5
20214751,CL,20214751-152,196,196,CS,Clinical Sign,CLINICAL SIGNS,NORMAL,NORMAL,,22,2018-10-30,22,Before Dosing,1
20214751,CL,20214751-152,197,197,CS,Clinical Sign,CLINICAL SIGNS,NORMAL,NORMAL,,22,2018-10-30,22,Afternoon,4
20214751,CL,20214751-152,198,198,CS,Clinical Sign,CLINICAL SIGNS,NORMAL,NORMAL,,22,2018-10-30,22,End of the Day,5
20214751,CL,20214751-152,199,199,CS,Clinical Sign,CLINICAL SIGNS,NORMAL,NORMAL,,23,2018-10-31,23,Before Dosing,1
20214751,CL,20214751-152,200,200,CS,Clinical Sign,CLINICAL SIGNS,NORMAL,NORMAL,,23,2018-10-31,23,Afternoon,4
20214751,CL,20214751-152,201,201,CS,Clinical Sign,CLINICAL SIGNS,NORMAL,NORMAL,,23,2018-10-31,23,End of the Day,5
20214751,CL,20214751-152,202,202,CS,Clinical Sign,CLINICAL SIGNS,NORMAL,NORMAL,,24,2018-11-01,24,Before Dosing,1
20214751,CL,20214751-152,203,203,CS,Clinical Sign,CLINICAL SIGNS,NORMAL,NORMAL,,24,2018-11-01,24,Afternoon,4
20214751,CL,20214751-152,204,204,CS,Clinical Sign,CLINICAL SIGNS,NORMAL,NORMAL,,24,2018-11-01,24,End of the Day,5
20214751,CL,20214751-152,205,205,CS,Clinical Sign,CLINICAL SIGNS,NORMAL,NORMAL,,25,2018-11-02,25,Before Dosing,1
20214751,CL,20214751-152,206,206,CS,Clinical Sign,CLINICAL SIGNS,NORMAL,NORMAL,,25,2018-11-02,25,Afternoon,4
20214751,CL,20214751-152,207,207,CS,Clinical Sign,CLINICAL SIGNS,NORMAL,NORMAL,,25,2018-11-02,25,End of the Day,5
20214751,CL,20214751-152,208,208,CS,Clinical Sign,CLINICAL SIGNS,NORMAL,NORMAL,,26,2018-11-03,26,Before Dosing,1
20214751,CL,20214751-152,209,209,CS,Clinical Sign,CLINICAL SIGNS,NORMAL,NORMAL,,26,2018-11-03,26,Immediately after dosing,2
20214751,CL,20214751-152,210,210,CS,Clinical Sign,CLINICAL SIGNS,NORMAL,NORMAL,,27,2018-11-04,27,Before Dosing,1
20214751,CL,20214751-152,211,211,CS,Clinical Sign,CLINICAL SIGNS,NORMAL,NORMAL,,27,2018-11-04,27,Immediately after dosing,2
20214751,CL,20214751-152,212,212,CS,Clinical Sign,CLINICAL SIGNS,NORMAL,NORMAL,,28,2018-11-05,28,Before Dosing,1
20214751,CL,20214751-152,213,213,CS,Clinical Sign,CLINICAL SIGNS,NORMAL,NORMAL,,28,2018-11-05,28,Afternoon,4
20214751,CL,20214751-152,214,214,CS,Clinical Sign,CLINICAL SIGNS,NORMAL,NORMAL,,28,2018-11-05,28,End of the Day,5
20214751,CL,20214751-152,215,215,CS,Clinical Sign,CLINICAL SIGNS,NORMAL,NORMAL,,29,2018-11-06,29,Before Dosing,1
20214751,CL,20214751-152,216,216,CS,Clinical Sign,CLINICAL SIGNS,NORMAL,NORMAL,,29,2018-11-06,29,Afternoon,4
20214751,CL,20214751-152,217,217,CS,Clinical Sign,CLINICAL SIGNS,NORMAL,NORMAL,,29,2018-11-06,29,End of the Day,5
20214751,CL,20214751-152,218,218,CS,Clinical Sign,CLINICAL SIGNS,NORMAL,NORMAL,,30,2018-11-07,30,Before Dosing,1
20214751,CL,20214751-152,219,219,CS,Clinical Sign,CLINICAL SIGNS,NORMAL,NORMAL,,30,2018-11-07,30,Afternoon,4
20214751,CL,20214751-152,220,220,CS,Clinical Sign,CLINICAL SIGNS,NORMAL,NORMAL,,30,2018-11-07,30,End of the Day,5
20214751,CL,20214751-152,221,221,CS,Clinical Sign,CLINICAL SIGNS,NORMAL,NORMAL,,31,2018-11-08,31,Before Dosing,1
20214751,CL,20214751-152,222,222,CS,Clinical Sign,CLINICAL SIGNS,NORMAL,NORMAL,,31,2018-11-08,31,Afternoon,4
20214751,CL,20214751-152,223,223,CS,Clinical Sign,CLINICAL SIGNS,NORMAL,NORMAL,,31,2018-11-08,31,End of the Day,5
20214751,CL,20214751-152,224,224,CS,Clinical Sign,CLINICAL SIGNS,NORMAL,NORMAL,,32,2018-11-09,32,Before Dosing,1
20214751,CL,20214751-152,225,225,CS,Clinical Sign,CLINICAL SIGNS,NORMAL,NORMAL,,32,2018-11-09,32,Afternoon,4
20214751,CL,20214751-152,226,226,CS,Clinical Sign,CLINICAL SIGNS,NORMAL,NORMAL,,32,2018-11-09,32,End of the Day,5
20214751,CL,20214751-152,227,227,CS,Clinical Sign,CLINICAL SIGNS,NORMAL,NORMAL,,33,2018-11-10,33,Before Dosing,1
20214751,CL,20214751-152,228,228,CS,Clinical Sign,CLINICAL SIGNS,NORMAL,NORMAL,,33,2018-11-10,33,Immediately after dosing,2
20214751,CL,20214751-152,229,229,CS,Clinical Sign,CLINICAL SIGNS,NORMAL,NORMAL,,34,2018-11-11,34,Before Dosing,1
20214751,CL,20214751-152,230,230,CS,Clinical Sign,CLINICAL SIGNS,NORMAL,NORMAL,,34,2018-11-11,34,Immediately after dosing,2
20214751,CL,20214751-152,231,231,CS,Clinical Sign,CLINICAL SIGNS,NORMAL,NORMAL,,35,2018-11-12,35,Before Dosing,1
20214751,CL,20214751-152,232,232,CS,Clinical Sign,CLINICAL SIGNS,NORMAL,NORMAL,,35,2018-11-12,35,Afternoon,4
20214751,CL,20214751-152,233,233,CS,Clinical Sign,CLINICAL SIGNS,NORMAL,NORMAL,,35,2018-11-12,35,End of the Day,5
20214751,CL,20214751-152,234,234,CS,Clinical Sign,CLINICAL SIGNS,NORMAL,NORMAL,,36,2018-11-13,36,Before Dosing,1
20214751,CL,20214751-152,235,235,CS,Clinical Sign,CLINICAL SIGNS,NORMAL,NORMAL,,36,2018-11-13,36,Afternoon,4
20214751,CL,20214751-152,236,236,CS,Clinical Sign,CLINICAL SIGNS,NORMAL,NORMAL,,36,2018-11-13,36,End of the Day,5
20214751,CL,20214751-152,237,237,CS,Clinical Sign,CLINICAL SIGNS,NORMAL,NORMAL,,37,2018-11-14,37,Before Dosing,1
20214751,CL,20214751-152,238,238,CS,Clinical Sign,CLINICAL SIGNS,NORMAL,NORMAL,,37,2018-11-14,37,Afternoon,4
20214751,CL,20214751-152,239,239,CS,Clinical Sign,CLINICAL SIGNS,NORMAL,NORMAL,,37,2018-11-14,37,End of the Day,5
20214751,CL,20214751-152,240,240,CS,Clinical Sign,CLINICAL SIGNS,NORMAL,NORMAL,,38,2018-11-15,38,Before Dosing,1
20214751,CL,20214751-152,241,241,CS,Clinical Sign,CLINICAL SIGNS,NORMAL,NORMAL,,38,2018-11-15,38,Afternoon,4
20214751,CL,20214751-152,242,242,CS,Clinical Sign,CLINICAL SIGNS,NORMAL,NORMAL,,38,2018-11-15,38,End of the Day,5
20214751,CL,20214751-152,243,243,CS,Clinical Sign,CLINICAL SIGNS,NORMAL,NORMAL,,39,2018-11-16,39,Before Dosing,1
20214751,CL,20214751-152,244,244,CS,Clinical Sign,CLINICAL SIGNS,NORMAL,NORMAL,,39,2018-11-16,39,Afternoon,4
20214751,CL,20214751-152,245,245,CS,Clinical Sign,CLINICAL SIGNS,NORMAL,NORMAL,,39,2018-11-16,39,End of the Day,5
20214751,CL,20214751-152,246,246,CS,Clinical Sign,CLINICAL SIGNS,NORMAL,NORMAL,,40,2018-11-17,40,Before Dosing,1
20214751,CL,20214751-152,247,247,CS,Clinical Sign,CLINICAL SIGNS,NORMAL,NORMAL,,40,2018-11-17,40,Immediately after dosing,2
20214751,CL,20214751-152,248,248,CS,Clinical Sign,CLINICAL SIGNS,NORMAL,NORMAL,,41,2018-11-18,41,Before Dosing,1
20214751,CL,20214751-152,249,249,CS,Clinical Sign,CLINICAL SIGNS,NORMAL,NORMAL,,41,2018-11-18,41,Immediately after dosing,2
20214751,CL,20214751-152,250,250,CS,Clinical Sign,CLINICAL SIGNS,NORMAL,NORMAL,,42,2018-11-19,42,Before Dosing,1
20214751,CL,20214751-152,251,251,CS,Clinical Sign,CLINICAL SIGNS,NORMAL,NORMAL,,42,2018-11-19,42,Afternoon,4
20214751,CL,20214751-152,252,252,CS,Clinical Sign,CLINICAL SIGNS,NORMAL,NORMAL,,42,2018-11-19,42,End of the Day,5
20214751,CL,20214751-152,253,253,CS,Clinical Sign,CLINICAL SIGNS,NORMAL,NORMAL,,43,2018-11-20,43,Before Dosing,1
20214751,CL,20214751-152,254,254,CS,Clinical Sign,CLINICAL SIGNS,NORMAL,NORMAL,,43,2018-11-20,43,Afternoon,4
20214751,CL,20214751-152,255,255,CS,Clinical Sign,CLINICAL SIGNS,NORMAL,NORMAL,,43,2018-11-20,43,End of the Day,5
20214751,CL,20214751-152,256,256,CS,Clinical Sign,CLINICAL SIGNS,NORMAL,NORMAL,,44,2018-11-21,44,Before Dosing,1
20214751,CL,20214751-152,257,257,CS,Clinical Sign,CLINICAL SIGNS,NORMAL,NORMAL,,44,2018-11-21,44,Afternoon,4
20214751,CL,20214751-152,258,258,CS,Clinical Sign,CLINICAL SIGNS,NORMAL,NORMAL,,44,2018-11-21,44,End of the Day,5
20214751,CL,20214751-152,259,259,CS,Clinical Sign,CLINICAL SIGNS,NORMAL,NORMAL,,45,2018-11-22,45,Before Dosing,1
20214751,CL,20214751-152,260,260,CS,Clinical Sign,CLINICAL SIGNS,NORMAL,NORMAL,,45,2018-11-22,45,Afternoon,4
20214751,CL,20214751-152,261,261,CS,Clinical Sign,CLINICAL SIGNS,NORMAL,NORMAL,,45,2018-11-22,45,End of the Day,5
20214751,CL,20214751-152,262,262,CS,Clinical Sign,CLINICAL SIGNS,NORMAL,NORMAL,,46,2018-11-23,46,Before Dosing,1
20214751,CL,20214751-153,263,263,CS,Clinical Sign,CLINICAL SIGNS,NORMAL,NORMAL,,1,2018-10-09,1,Immediately after dosing,2
20214751,CL,20214751-153,264,264,CS,Clinical Sign,CLINICAL SIGNS,NORMAL,NORMAL,,1,2018-10-09,1,0.5h after treatment,3
20214751,CL,20214751-153,265,265,CS,Clinical Sign,CLINICAL SIGNS,NORMAL,NORMAL,,1,2018-10-09,1,Afternoon,4
20214751,CL,20214751-153,266,266,CS,Clinical Sign,CLINICAL SIGNS,NORMAL,NORMAL,,1,2018-10-09,1,End of the Day,5
20214751,CL,20214751-153,267,267,CS,Clinical Sign,CLINICAL SIGNS,NORMAL,NORMAL,,2,2018-10-10,2,Before Dosing,1
20214751,CL,20214751-153,268,268,CS,Clinical Sign,CLINICAL SIGNS,NORMAL,NORMAL,,2,2018-10-10,2,Immediately after dosing,2
20214751,CL,20214751-153,269,269,CS,Clinical Sign,CLINICAL SIGNS,NORMAL,NORMAL,,2,2018-10-10,2,0.5h after treatment,3
20214751,CL,20214751-153,270,270,CS,Clinical Sign,CLINICAL SIGNS,NORMAL,NORMAL,,2,2018-10-10,2,Afternoon,4
20214751,CL,20214751-153,271,271,CS,Clinical Sign,CLINICAL SIGNS,NORMAL,NORMAL,,2,2018-10-10,2,End of the Day,5
20214751,CL,20214751-153,272,272,CS,Clinical Sign,CLINICAL SIGNS,NORMAL,NORMAL,,3,2018-10-11,3,Before Dosing,1
20214751,CL,20214751-153,273,273,CS,Clinical Sign,CLINICAL SIGNS,NORMAL,NORMAL,,3,2018-10-11,3,Immediately after dosing,2
20214751,CL,20214751-153,274,274,CS,Clinical Sign,CLINICAL SIGNS,NORMAL,NORMAL,,3,2018-10-11,3,0.5h after treatment,3
20214751,CL,20214751-153,275,275,CS,Clinical Sign,CLINICAL SIGNS,NORMAL,NORMAL,,3,2018-10-11,3,Afternoon,4
20214751,CL,20214751-153,276,276,CS,Clinical Sign,CLINICAL SIGNS,NORMAL,NORMAL,,3,2018-10-11,3,End of the Day,5
20214751,CL,20214751-153,277,277,CS,Clinical Sign,CLINICAL SIGNS,NORMAL,NORMAL,,4,2018-10-12,4,Before Dosing,1
20214751,CL,20214751-153,278,278,CS,Clinical Sign,CLINICAL SIGNS,NORMAL,NORMAL,,4,2018-10-12,4,Immediately after dosing,2
20214751,CL,20214751-153,279,279,CS,Clinical Sign,CLINICAL SIGNS,NORMAL,NORMAL,,4,2018-10-12,4,0.5h after treatment,3
20214751,CL,20214751-153,280,280,CS,Clinical Sign,CLINICAL SIGNS,NORMAL,NORMAL,,4,2018-10-12,4,Afternoon,4
20214751,CL,20214751-153,281,281,CS,Clinical Sign,CLINICAL SIGNS,NORMAL,NORMAL,,4,2018-10-12,4,End of the Day,5
20214751,CL,20214751-153,282,282,CS,Clinical Sign,CLINICAL SIGNS,NORMAL,NORMAL,,5,2018-10-13,5,Before Dosing,1
20214751,CL,20214751-153,283,283,CS,Clinical Sign,CLINICAL SIGNS,NORMAL,NORMAL,,5,2018-10-13,5,Immediately after dosing,2
20214751,CL,20214751-153,284,284,CS,Clinical Sign,CLINICAL SIGNS,NORMAL,NORMAL,,6,2018-10-14,6,Before Dosing,1
20214751,CL,20214751-153,285,285,CS,Clinical Sign,CLINICAL SIGNS,NORMAL,NORMAL,,6,2018-10-14,6,Immediately after dosing,2
20214751,CL,20214751-153,286,286,CS,Clinical Sign,CLINICAL SIGNS,NORMAL,NORMAL,,7,2018-10-15,7,Before Dosing,1
20214751,CL,20214751-153,287,287,CS,Clinical Sign,CLINICAL SIGNS,NORMAL,NORMAL,,7,2018-10-15,7,Afternoon,4
20214751,CL,20214751-153,288,288,CS,Clinical Sign,CLINICAL SIGNS,NORMAL,NORMAL,,7,2018-10-15,7,End of the Day,5
20214751,CL,20214751-153,289,289,CS,Clinical Sign,CLINICAL SIGNS,NORMAL,NORMAL,,8,2018-10-16,8,Before Dosing,1
20214751,CL,20214751-153,290,290,CS,Clinical Sign,CLINICAL SIGNS,NORMAL,NORMAL,,8,2018-10-16,8,Afternoon,4
20214751,CL,20214751-153,291,291,CS,Clinical Sign,CLINICAL SIGNS,NORMAL,NORMAL,,8,2018-10-16,8,End of the Day,5
20214751,CL,20214751-153,292,292,CS,Clinical Sign,CLINICAL SIGNS,NORMAL,NORMAL,,9,2018-10-17,9,Before Dosing,1
20214751,CL,20214751-153,293,293,CS,Clinical Sign,CLINICAL SIGNS,NORMAL,NORMAL,,9,2018-10-17,9,Afternoon,4
20214751,CL,20214751-153,294,294,CS,Clinical Sign,CLINICAL SIGNS,NORMAL,NORMAL,,9,2018-10-17,9,End of the Day,5
20214751,CL,20214751-153,295,295,CS,Clinical Sign,CLINICAL SIGNS,NORMAL,NORMAL,,10,2018-10-18,10,Before Dosing,1
20214751,CL,20214751-153,296,296,CS,Clinical Sign,CLINICAL SIGNS,NORMAL,NORMAL,,10,2018-10-18,10,Afternoon,4
20214751,CL,20214751-153,297,297,CS,Clinical Sign,CLINICAL SIGNS,NORMAL,NORMAL,,10,2018-10-18,10,End of the Day,5
20214751,CL,20214751-153,298,298,CS,Clinical Sign,CLINICAL SIGNS,NORMAL,NORMAL,,11,2018-10-19,11,Before Dosing,1
20214751,CL,20214751-153,299,299,CS,Clinical Sign,CLINICAL SIGNS,NORMAL,NORMAL,,11,2018-10-19,11,Afternoon,4
20214751,CL,20214751-153,300,300,CS,Clinical Sign,CLINICAL SIGNS,NORMAL,NORMAL,,11,2018-10-19,11,End of the Day,5
20214751,CL,20214751-153,301,301,CS,Clinical Sign,CLINICAL SIGNS,NORMAL,NORMAL,,12,2018-10-20,12,Before Dosing,1
20214751,CL,20214751-153,302,302,CS,Clinical Sign,CLINICAL SIGNS,NORMAL,NORMAL,,12,2018-10-20,12,Immediately after dosing,2
20214751,CL,20214751-153,303,303,CS,Clinical Sign,CLINICAL SIGNS,NORMAL,NORMAL,,13,2018-10-21,13,Before Dosing,1
20214751,CL,20214751-153,304,304,CS,Clinical Sign,CLINICAL SIGNS,NORMAL,NORMAL,,13,2018-10-21,13,Immediately after dosing,2
20214751,CL,20214751-153,305,305,CS,Clinical Sign,CLINICAL SIGNS,NORMAL,NORMAL,,14,2018-10-22,14,Before Dosing,1
20214751,CL,20214751-153,306,306,CS,Clinical Sign,CLINICAL SIGNS,NORMAL,NORMAL,,14,2018-10-22,14,Afternoon,4
20214751,CL,20214751-153,307,307,CS,Clinical Sign,CLINICAL SIGNS,NORMAL,NORMAL,,14,2018-10-22,14,End of the Day,5
20214751,CL,20214751-153,308,308,CS,Clinical Sign,CLINICAL SIGNS,NORMAL,NORMAL,,15,2018-10-23,15,Before Dosing,1
20214751,CL,20214751-153,309,309,CS,Clinical Sign,CLINICAL SIGNS,NORMAL,NORMAL,,15,2018-10-23,15,Afternoon,4
20214751,CL,20214751-153,310,310,CS,Clinical Sign,CLINICAL SIGNS,NORMAL,NORMAL,,15,2018-10-23,15,End of the Day,5
20214751,CL,20214751-153,311,311,CS,Clinical Sign,CLINICAL SIGNS,NORMAL,NORMAL,,16,2018-10-24,16,Before Dosing,1
20214751,CL,20214751-153,312,312,CS,Clinical Sign,CLINICAL SIGNS,NORMAL,NORMAL,,16,2018-10-24,16,Afternoon,4
20214751,CL,20214751-153,313,313,CS,Clinical Sign,CLINICAL SIGNS,NORMAL,NORMAL,,16,2018-10-24,16,End of the Day,5
20214751,CL,20214751-153,314,314,CS,Clinical Sign,CLINICAL SIGNS,NORMAL,NORMAL,,17,2018-10-25,17,Before Dosing,1
20214751,CL,20214751-153,315,315,CS,Clinical Sign,CLINICAL SIGNS,NORMAL,NORMAL,,17,2018-10-25,17,Afternoon,4
20214751,CL,20214751-153,316,316,CS,Clinical Sign,CLINICAL SIGNS,NORMAL,NORMAL,,17,2018-10-25,17,End of the Day,5
20214751,CL,20214751-153,317,317,CS,Clinical Sign,CLINICAL SIGNS,NORMAL,NORMAL,,18,2018-10-26,18,Before Dosing,1
20214751,CL,20214751-153,318,318,CS,Clinical Sign,CLINICAL SIGNS,NORMAL,NORMAL,,18,2018-10-26,18,Afternoon,4
20214751,CL,20214751-153,319,319,CS,Clinical Sign,CLINICAL SIGNS,NORMAL,NORMAL,,18,2018-10-26,18,End of the Day,5
20214751,CL,20214751-153,320,320,CS,Clinical Sign,CLINICAL SIGNS,NORMAL,NORMAL,,19,2018-10-27,19,Before Dosing,1
20214751,CL,20214751-153,321,321,CS,Clinical Sign,CLINICAL SIGNS,NORMAL,NORMAL,,19,2018-10-27,19,Immediately after dosing,2
20214751,CL,20214751-153,322,322,CS,Clinical Sign,CLINICAL SIGNS,NORMAL,NORMAL,,20,2018-10-28,20,Before Dosing,1
20214751,CL,20214751-153,323,323,CS,Clinical Sign,CLINICAL SIGNS,NORMAL,NORMAL,,20,2018-10-28,20,Immediately after dosing,2
20214751,CL,20214751-153,324,324,CS,Clinical Sign,CLINICAL SIGNS,NORMAL,NORMAL,,21,2018-10-29,21,Before Dosing,1
20214751,CL,20214751-153,325,325,CS,Clinical Sign,CLINICAL SIGNS,NORMAL,NORMAL,,21,2018-10-29,21,Afternoon,4
20214751,CL,20214751-153,326,326,CS,Clinical Sign,CLINICAL SIGNS,NORMAL,NORMAL,,21,2018-10-29,21,End of the Day,5
20214751,CL,20214751-153,327,327,CS,Clinical Sign,CLINICAL SIGNS,NORMAL,NORMAL,,22,2018-10-30,22,Before Dosing,1
20214751,CL,20214751-153,328,328,CS,Clinical Sign,CLINICAL SIGNS,NORMAL,NORMAL,,22,2018-10-30,22,Afternoon,4
20214751,CL,20214751-153,329,329,CS,Clinical Sign,CLINICAL SIGNS,NORMAL,NORMAL,,22,2018-10-30,22,End of the Day,5
20214751,CL,20214751-153,330,330,CS,Clinical Sign,CLINICAL SIGNS,NORMAL,NORMAL,,23,2018-10-31,23,Before Dosing,1
20214751,CL,20214751-153,331,331,CS,Clinical Sign,CLINICAL SIGNS,NORMAL,NORMAL,,23,2018-10-31,23,Afternoon,4
20214751,CL,20214751-153,332,332,CS,Clinical Sign,CLINICAL SIGNS,NORMAL,NORMAL,,23,2018-10-31,23,End of the Day,5
20214751,CL,20214751-153,333,333,CS,Clinical Sign,CLINICAL SIGNS,NORMAL,NORMAL,,24,2018-11-01,24,Before Dosing,1
20214751,CL,20214751-153,334,334,CS,Clinical Sign,CLINICAL SIGNS,NORMAL,NORMAL,,24,2018-11-01,24,Afternoon,4
20214751,CL,20214751-153,335,335,CS,Clinical Sign,CLINICAL SIGNS,NORMAL,NORMAL,,24,2018-11-01,24,End of the Day,5
20214751,CL,20214751-153,336,336,CS,Clinical Sign,CLINICAL SIGNS,NORMAL,NORMAL,,25,2018-11-02,25,Before Dosing,1
20214751,CL,20214751-153,337,337,CS,Clinical Sign,CLINICAL SIGNS,NORMAL,NORMAL,,25,2018-11-02,25,Afternoon,4
20214751,CL,20214751-153,338,338,CS,Clinical Sign,CLINICAL SIGNS,NORMAL,NORMAL,,25,2018-11-02,25,End of the Day,5
20214751,CL,20214751-153,339,339,CS,Clinical Sign,CLINICAL SIGNS,NORMAL,NORMAL,,26,2018-11-03,26,Before Dosing,1
20214751,CL,20214751-153,340,340,CS,Clinical Sign,CLINICAL SIGNS,NORMAL,NORMAL,,26,2018-11-03,26,Immediately after dosing,2
20214751,CL,20214751-153,341,341,CS,Clinical Sign,CLINICAL SIGNS,NORMAL,NORMAL,,27,2018-11-04,27,Before Dosing,1
20214751,CL,20214751-153,342,342,CS,Clinical Sign,CLINICAL SIGNS,NORMAL,NORMAL,,27,2018-11-04,27,Immediately after dosing,2
20214751,CL,20214751-153,343,343,CS,Clinical Sign,CLINICAL SIGNS,NORMAL,NORMAL,,28,2018-11-05,28,Before Dosing,1
20214751,CL,20214751-153,344,344,CS,Clinical Sign,CLINICAL SIGNS,NORMAL,NORMAL,,28,2018-11-05,28,Afternoon,4
20214751,CL,20214751-153,345,345,CS,Clinical Sign,CLINICAL SIGNS,NORMAL,NORMAL,,28,2018-11-05,28,End of the Day,5
20214751,CL,20214751-153,346,346,CS,Clinical Sign,CLINICAL SIGNS,NORMAL,NORMAL,,29,2018-11-06,29,Before Dosing,1
20214751,CL,20214751-153,347,347,CS,Clinical Sign,CLINICAL SIGNS,NORMAL,NORMAL,,29,2018-11-06,29,Afternoon,4
20214751,CL,20214751-153,348,348,CS,Clinical Sign,CLINICAL SIGNS,NORMAL,NORMAL,,29,2018-11-06,29,End of the Day,5
20214751,CL,20214751-153,349,349,CS,Clinical Sign,CLINICAL SIGNS,NORMAL,NORMAL,,30,2018-11-07,30,Before Dosing,1
20214751,CL,20214751-153,350,350,CS,Clinical Sign,CLINICAL SIGNS,NORMAL,NORMAL,,30,2018-11-07,30,Afternoon,4
20214751,CL,20214751-153,351,351,CS,Clinical Sign,CLINICAL SIGNS,NORMAL,NORMAL,,30,2018-11-07,30,End of the Day,5
20214751,CL,20214751-153,352,352,CS,Clinical Sign,CLINICAL SIGNS,NORMAL,NORMAL,,31,2018-11-08,31,Before Dosing,1
20214751,CL,20214751-153,353,353,CS,Clinical Sign,CLINICAL SIGNS,NORMAL,NORMAL,,31,2018-11-08,31,Afternoon,4
20214751,CL,20214751-153,354,354,CS,Clinical Sign,CLINICAL SIGNS,NORMAL,NORMAL,,31,2018-11-08,31,End of the Day,5
20214751,CL,20214751-153,355,355,CS,Clinical Sign,CLINICAL SIGNS,NORMAL,NORMAL,,32,2018-11-09,32,Before Dosing,1
20214751,CL,20214751-153,356,356,CS,Clinical Sign,CLINICAL SIGNS,NORMAL,NORMAL,,32,2018-11-09,32,Afternoon,4
20214751,CL,20214751-153,357,357,CS,Clinical Sign,CLINICAL SIGNS,NORMAL,NORMAL,,32,2018-11-09,32,End of the Day,5
20214751,CL,20214751-153,358,358,CS,Clinical Sign,CLINICAL SIGNS,NORMAL,NORMAL,,33,2018-11-10,33,Before Dosing,1
20214751,CL,20214751-153,359,359,CS,Clinical Sign,CLINICAL SIGNS,NORMAL,NORMAL,,33,2018-11-10,33,Immediately after dosing,2
20214751,CL,20214751-153,360,360,CS,Clinical Sign,CLINICAL SIGNS,NORMAL,NORMAL,,34,2018-11-11,34,Before Dosing,1
20214751,CL,20214751-153,361,361,CS,Clinical Sign,CLINICAL SIGNS,NORMAL,NORMAL,,34,2018-11-11,34,Immediately after dosing,2
20214751,CL,20214751-153,362,362,CS,Clinical Sign,CLINICAL SIGNS,NORMAL,NORMAL,,35,2018-11-12,35,Before Dosing,1
20214751,CL,20214751-153,363,363,CS,Clinical Sign,CLINICAL SIGNS,NORMAL,NORMAL,,35,2018-11-12,35,Afternoon,4
20214751,CL,20214751-153,364,364,CS,Clinical Sign,CLINICAL SIGNS,NORMAL,NORMAL,,35,2018-11-12,35,End of the Day,5
20214751,CL,20214751-153,365,365,CS,Clinical Sign,CLINICAL SIGNS,NORMAL,NORMAL,,36,2018-11-13,36,Before Dosing,1
20214751,CL,20214751-153,366,366,CS,Clinical Sign,CLINICAL SIGNS,NORMAL,NORMAL,,36,2018-11-13,36,Afternoon,4
20214751,CL,20214751-153,367,367,CS,Clinical Sign,CLINICAL SIGNS,NORMAL,NORMAL,,36,2018-11-13,36,End of the Day,5
20214751,CL,20214751-153,368,368,CS,Clinical Sign,CLINICAL SIGNS,NORMAL,NORMAL,,37,2018-11-14,37,Before Dosing,1
20214751,CL,20214751-153,369,369,CS,Clinical Sign,CLINICAL SIGNS,NORMAL,NORMAL,,37,2018-11-14,37,Afternoon,4
20214751,CL,20214751-153,370,370,CS,Clinical Sign,CLINICAL SIGNS,NORMAL,NORMAL,,37,2018-11-14,37,End of the Day,5
20214751,CL,20214751-153,371,371,CS,Clinical Sign,CLINICAL SIGNS,NORMAL,NORMAL,,38,2018-11-15,38,Before Dosing,1
20214751,CL,20214751-153,372,372,CS,Clinical Sign,CLINICAL SIGNS,NORMAL,NORMAL,,38,2018-11-15,38,Afternoon,4
20214751,CL,20214751-153,373,373,CS,Clinical Sign,CLINICAL SIGNS,NORMAL,NORMAL,,38,2018-11-15,38,End of the Day,5
20214751,CL,20214751-153,374,374,CS,Clinical Sign,CLINICAL SIGNS,NORMAL,NORMAL,,39,2018-11-16,39,Before Dosing,1
20214751,CL,20214751-153,375,375,CS,Clinical Sign,CLINICAL SIGNS,NORMAL,NORMAL,,39,2018-11-16,39,Afternoon,4
20214751,CL,20214751-153,376,376,CS,Clinical Sign,CLINICAL SIGNS,NORMAL,NORMAL,,39,2018-11-16,39,End of the Day,5
20214751,CL,20214751-153,377,377,CS,Clinical Sign,CLINICAL SIGNS,NORMAL,NORMAL,,40,2018-11-17,40,Before Dosing,1
20214751,CL,20214751-153,378,378,CS,Clinical Sign,CLINICAL SIGNS,NORMAL,NORMAL,,40,2018-11-17,40,Immediately after dosing,2
20214751,CL,20214751-153,379,379,CS,Clinical Sign,CLINICAL SIGNS,NORMAL,NORMAL,,41,2018-11-18,41,Before Dosing,1
